stop_id,stop_code,name,lat,lon
21691,301043,1000 W @ 1057 N,41.128952,-112.045405
21692,301044,1000 W @ 141 N,41.115519,-112.045355
21693,301046,1000 W @ 151 S,41.111614,-112.045371
21698,301026,1800 N @ 474 W,41.139941,-112.035016
21700,301028,1800 N @ 820 W,41.139968,-112.042021
21701,301032,1800 N @ 213 W,41.139822,-112.030095
21702,101367,REDWOOD RD @ 2470 S,40.717607,-111.939133
21703,301038,1000 W @ 22 S,41.113681,-112.045211
21704,301045,1000 W @ 21 S,41.113712,-112.045389
21706,601060,4000 S @ 2230 W,41.190743,-112.033916
21707,601061,4000 S @ 2604 W,41.190729,-112.041105
21709,601064,4000 S @ 2641 W,41.190565,-112.042571
21710,601065,4000 S @ 2777 W  (ROY),41.190554,-112.046101
21711,301039,1000 W @ 246 N,41.116725,-112.045202
21712,301064,1000 E @ 1582 S,41.0912,-112.007
21713,301069,1000 E @ 1410 S,41.093723,-112.006828
21714,301071,1000 E @ 1599 S,41.090838,-112.006872
21716,601066,4000 S @ 2585 W,41.190577,-112.039889
21718,601068,MIDLAND DR @ 4632 S,41.179148,-112.061908
21719,601069,MIDLAND DR @ 4150 S,41.187778,-112.051163
21720,601070,MIDLAND DRIVE @ 4605 S,41.179787,-112.061433
21724,601077,2800 S @ 240 E,41.214502,-111.975007
21725,601078,2800 S @ 116 E,41.214551,-111.978508
21726,601080,2800 S @ 355 E,41.214324,-111.971885
21727,701001,HIGHWAY 89 @ 1645 S,41.480447,-112.020442
21728,701002,US HWY 89 @ 1630 S,41.480477,-112.020774
21729,701003,US HWY 89 @ 2075 S,41.471761,-112.027724
21730,701004,US HWY 89 @ 2050 S,41.472396,-112.027551
21731,701005,300 E @ 625 S,41.497716,-112.011173
21732,701006,300 W @ 24 N,41.511294,-112.019856
21733,701008,MEDICAL DR  @ 950 S,41.491389,-112.024414
21734,701009,COMMERCE  WAY @ 1200 S,41.484579,-112.030918
21735,101368,MT JORDAN RD @ 9658 S,40.575871,-111.818072
21736,101369,9800 S @ 2567 E,40.573207,-111.818319
21737,101370,1300 W @ 6286 S,40.637088,-111.929331
21738,101371,1300 W @ 6500 S,40.633356,-111.929319
21739,101372,WINCHESTER DR @ 1198 W,40.630332,-111.923961
21740,101373,WINCHESTER ST @ 990 W,40.630982,-111.917296
21741,101374,WINCHESTER DR @ 715 W,40.631727,-111.910832
21742,101375,WINCHESTER DR @ 716 W,40.631613,-111.910879
21743,101376,WINCHESTER ST @ 991 W,40.631073,-111.917453
21744,101377,WINCHESTER DR @ 1225 W,40.630346,-111.924764
21745,101378,1300 W @ 6471 S,40.633719,-111.929161
21747,BB301057,FARMINGTON STATION,40.987541,-111.905151
21748,301068,ANTELOPE DR @ 776 E,41.088985,-112.011526
21749,601079,2800 S @ 251 E,41.214351,-111.974692
21753,FR601084,OGDEN STATION,41.224285,-111.980631
21754,101379,MARIO CAPECCHI DR @ 424 S,40.761469,-111.835463
21757,FR301081,CLEARFIELD STATION,41.094769,-112.013807
21758,FR301084,FARMINGTON STATION,40.987266,-111.903667
21759,FR301085,WOODS CROSS STATION,40.880457,-111.903151
21760,FR601085,ROY STATION,41.188757,-112.039378
21761,TX101394,SALT LAKE CENTRAL STATION,40.762533,-111.908296
21762,TX101395,PLANETARIUM STATION,40.766858,-111.902524
21763,TX101396,OLD GREEKTOWN STATION,40.765022,-111.905788
21764,BB301055,FARMINGTON STATION,40.987766,-111.905506
21765,BB301056,FARMINGTON STATION,40.987685,-111.905316
21766,BB301086,Clearfield Station,41.094527,-112.013188
21767,BB301087,Clearfield Station,41.094391,-112.013068
21768,BB301088,Cleafield Station,41.094255,-112.012985
21769,601086,Roy Station,41.188448,-112.039351
21770,601087,Roy Station,41.188607,-112.039219
21771,FR101393,SALT LAKE CENTRAL STATION,40.76234,-111.909052
21772,FR301082,LAYTON STATION,41.056903,-111.964955
21774,101382,2100 S @ 1383 E,40.725992,-111.851349
21775,101383,2100 S @ 1266 E,40.725311,-111.854826
21776,101384,1300 E @ 1134 S,40.744265,-111.853947
21777,101386,REDWOOD RD @ 3538 S,40.695812,-111.939077
21779,101388,4715 S @ 4036 W,40.667597,-111.987592
21782,101385,4100 S @ 5417 W,40.681998,-112.020412
21783,101389,WEST TEMPLE @ 3112 S,40.702887,-111.894081
21785,101391,BENNION BLVD @ 3008 W,40.638651,-111.964321
21786,101392,BENNION BLVD @ 2899 W,40.638497,-111.963781
21787,101398,3300 S @ 1226 W,40.699538,-111.926431
21788,101399,3500 S @ 7250 W,40.696578,-112.064573
21789,101400,3500 S @ 8010 W,40.696611,-112.082856
21790,101401,3500 S @ 6361 W,40.696452,-112.043027
21791,101402,3500 S @ 5551 W,40.696481,-112.023298
21792,101403,3300 S @ 1219 W,40.699323,-111.926041
21799,TX101404,SALT LAKE CENTRAL STATION,40.761721,-111.908301
21800,TX101405,PLANETARIUM STATION,40.766096,-111.902558
21801,TX101406,OLD GREEKTOWN STATION,40.765022,-111.906778
21802,813057,1600 N @ 694 E,40.326217,-111.679708
21804,801041,1600 N @ 139 E,40.326713,-111.692912
21805,801042,1600 N @ 152 E,40.326556,-111.692681
21806,801043,1600 N @ 695 E,40.326293,-111.679486
21807,801044,MAIN ST @ 67 E,40.376879,-111.796701
21814,112004,2050 S @ 1135 E,40.867265,-111.857501
21817,101409,200 S @ 460 W,40.76513,-111.904673
21820,BB301094,Clearfield Station,41.094103,-112.012853
21821,101408,HIGHLAND DR @ 3795 S,40.688755,-111.845625
21823,101412,3500 S @ 8370 W,40.696619,-112.090815
21824,101413,3500 S @ 8385 W,40.696376,-112.091248
21825,101414,3500 S @ 4785 W,40.696494,-112.004686
21826,601092,1900 W @ 5056 S,41.171541,-112.025892
21827,601093,1900 W @ 4902 S,41.173811,-112.025882
21828,801045,800 E @ 983 S,40.279023,-111.676199
21831,101418,6200 S @ 2210 E,40.638451,-111.827967
21832,101419,6200 S @ 2157 E,40.638561,-111.829231
21833,101420,KESTREL RISE RD @ 11685 S,40.538241,-111.998398
21834,101421,KESTREL RISE RD @ 11684 S,40.538265,-111.998514
21835,101422,KESTREL RISE RD @ 11558 S,40.541546,-111.998513
21836,101423,KESTREL RISE RD @ 11551 S,40.541621,-111.998395
21837,101424,KESTREL RISE RD @ 11368 S,40.544621,-112.000294
21838,101425,KESTREL RISE RD @ 11351 S,40.544731,-112.000253
21854,601094,2ND ST @ 450 W,41.259474,-111.987519
21855,601095,2ND ST @ 471 W,41.259322,-111.988028
21856,101429,900 W @ 805 S,40.751697,-111.916706
21858,101431,3500 S @ 8013 W,40.696406,-112.082761
21859,101426,STATE ST @ 3925 S,40.686414,-111.888088
21860,101427,Meadowbrook Expwy. @ 950 W,40.686778,-111.919579
21866,301095,1800 N @ 435 W,41.139817,-112.034618
21867,301096,1450 S @ 1157 E,41.092857,-112.004123
21868,301099,1450 S @ 1182 E,41.092745,-112.003531
21873,101437,3500 S @ 8927 W,40.696489,-112.104484
21874,301102,570 W @ 180 N    (KAYSVILLE P & R),41.037537,-111.949551
21879,101440,HIGHLAND DR @ 6800 S,40.627664,-111.834157
21880,101441,HIGHLAND DR @ 6827 S,40.627202,-111.833831
21885,301109,MAIN ST @ 282 N,41.064428,-111.969901
21888,101444,STATE ST @ 9345 S,40.580578,-111.890773
21889,101445,STATE ST @ 9646 S,40.576161,-111.891004
21890,101446,STATE ST @ 9438 S,40.579847,-111.891055
21891,101447,STATE ST @ 9044 S,40.587139,-111.891021
21892,101448,STATE ST @ 9481 S,40.579094,-111.890715
21894,101450,3500 S @ 2223 W,40.696551,-111.947677
21898,301113,2000 W @ 2218 N,41.146322,-112.064357
21899,301114,STATE ST @ 1085 S,41.098256,-112.009961
21900,601105,HARRISON BLVD @ 4106 S,41.188107,-111.948746
21910,601104,DIXON DRIVE @ 3900 S,41.192014,-111.948298
21913,101456,300 W @ 1774 S,40.731711,-111.899564
21914,101457,300 W @ 1351 S,40.740633,-111.899546
21915,101458,300 W @ 1350 S,40.740281,-111.899831
21916,101459,300 W @ 1800 S,40.731132,-111.899851
21920,301117,MAIN ST @ 1415 S,40.875842,-111.884753
21921,301118,1250 W @ 75 N,40.917465,-111.896978
21928,813060,RESEARCH WAY @ 1243 N,40.31992,-111.680975
21929,101469,NORTH TEMPLE ST @ 51 E,40.771666,-111.889348
21930,101471,HIGHLAND DR @ 6271 S,40.637526,-111.834122
21931,101473,LAKE PARK BLVD @ 4255 W,40.710784,-111.993858
21932,301119,1800 S @ 53 W,40.871146,-111.881613
21934,101468,300 W @ 1560 S,40.735601,-111.899843
21935,101472,3100 S @ 9196 W,40.703808,-112.110138
21936,101474,LAKE PARK BLVD @ 4256 W,40.710966,-111.993806
21937,101475,VESTRY RD @ 1038 E,40.494179,-111.861762
21938,101476,VESTRY RD @ 1035 E,40.494185,-111.862056
21939,101477,PIEPER BLVD @ 5111 S,40.658549,-112.008431
21940,101478,STATE ST @ 5223 S,40.657386,-111.888124
21941,101479,500 E @ 868 S,40.750295,-111.876887
21942,101480,BENGAL BLVD @ 3274 E,40.609372,-111.801647
21943,101481,BENGAL BLVD @ 3281 E,40.609501,-111.801826
21950,301101,STATE ST @ 1455 S,41.092223,-112.003987
21951,301120,1800 S @ 48 W,40.871256,-111.881432
21952,301121,1800 S @ 117 E,40.871256,-111.877666
21953,HSRP,RELIEF TIME POINT,40.588628,-111.885283
21958,BB101466,9400 S @ 2000 E,40.578876,-111.832762
21959,101467,300 W @ 1559 S,40.735568,-111.899567
21960,601106,RIVERDALE RD @ 1078 W,41.177014,-112.004452
21961,601107,RIVERDALE RD @ 1125 W,41.175598,-112.007372
21962,601108,RIVERDALE RD @ 895 W,41.178024,-112.000705
21963,601109,RIVERDALE RD @ 699 W,41.179963,-111.995249
21964,601110,RIVERDALE RD @ 880 W,41.178591,-112.000073
21977,801051,SPARROWHAWK WAY @ 7746 N,40.358649,-111.980504
21978,801052,HARVEST HILLS BLVD @ 478 W,40.399024,-111.931822
21980,301122,ANTELOPE DR @ 725 W,41.089053,-112.039352
22003,601111,4400 S @ 1622 W,41.183575,-112.017429
22007,801062,EXPRESS WAY LANE @ 1211 E,40.122835,-111.634029
22008,801063,EXPRESS WAY LANE @ 1212 E,40.122711,-111.633803
22010,301146,400 W @ 1678 N,40.941537,-111.885248
22011,301147,400 W @ 1689 N,40.941703,-111.885391
22012,301148,400 W @ 1485 N,40.938327,-111.885498
22014,301150,400 W @ 1298 N,40.933586,-111.885452
22015,301151,400 W @ 1297 N,40.933467,-111.885574
22016,301152,400 W @ 1125 N,40.930573,-111.885606
22017,301153,400 W @ 1126 N,40.930701,-111.885444
22018,301154,400 W @ 548 N,40.923231,-111.885488
22019,301155,400 W @ 549 N,40.923263,-111.885627
22020,301156,400 W @ 370 N,40.919945,-111.885469
22021,301157,400 W @ 371 N,40.919928,-111.885611
22022,301158,400 W @ 45 S,40.917042,-111.885463
22023,301159,400 W @ 46 S,40.916915,-111.885611
22024,301160,400 W @ 336 S,40.913709,-111.885615
22025,301161,400 W @ 335 S,40.913829,-111.885479
22026,301162,200 W @ 1709 N,40.907712,-111.885621
22027,301163,200 W @ 1720 N,40.907844,-111.885488
22028,301164,200 W @ 1545 N,40.905776,-111.885635
22030,301166,PAGES LN @ 622 W,40.906691,-111.895866
22033,301169,800 W @ 1298 N,40.902672,-111.901962
22034,301170,800 W @ 1297 N,40.902653,-111.902108
22035,301171,800 W @ 851 N,40.898473,-111.902115
22036,301172,800 W @ 772 N,40.898201,-111.901987
22037,301173,WOODS CROSS STATION,40.880646,-111.902889
22038,301174,WOODS CROSS STATION,40.880474,-111.902955
22039,301175,WOODS CROSS STATION,40.880305,-111.903038
22040,301176,2600 S @ 936 W,40.861698,-111.908531
22041,301177,1100 N @ 130 E,40.861563,-111.908263
22042,301178,400 W @ 1050 N,40.860934,-111.920466
22043,301179,2600 S @ 1400 W,40.861695,-111.919771
22044,301180,900 NORTH @ 420 W,40.858267,-111.921498
22045,301181,900 NORTH @ 696 W,40.858413,-111.927013
22046,301182,900 NORTH @ 689 W,40.858274,-111.926918
22053,301189,FOXBORO DR @ 480 N,40.850689,-111.940229
22054,301190,FOXBORO DR @ 467 N,40.850506,-111.940364
22055,301191,FOXBORO DR @ 350 N,40.848245,-111.940071
22056,301192,FOXBORO DR @ 331 N,40.847944,-111.940197
22057,301193,FOXBORO DR @ 159 N,40.844941,-111.940825
22058,301194,FOXBORO DR @ 148 N,40.844852,-111.940724
22059,301195,CENTER ST @ 926 W,40.841993,-111.933534
22060,301196,CENTER ST @ 891 W,40.841835,-111.933542
22061,301197,CENTER ST @ 721 W,40.841855,-111.929401
22070,301206,MAIN ST @ 21 N,40.842241,-111.911894
22071,301207,MAIN ST @ 10 N,40.842082,-111.911761
22073,301208,MAIN ST @ 208 N,40.845659,-111.911767
22074,301209,MAIN ST @ 207 N,40.845644,-111.911899
22075,301210,MAIN ST @ 348 N,40.848137,-111.911788
22076,301211,MAIN ST @ 353 N,40.848289,-111.911899
22077,301212,MAIN ST @ 676 N,40.853707,-111.911772
22078,301213,MAIN ST @ 675 N,40.853668,-111.911926
22079,301214,PACIFIC AVE @ 80 E,40.854787,-111.909835
22080,301215,PACIFIC AVE @ 75 E,40.854892,-111.909899
22081,301216,OVERLAND RD @ 844 N,40.856691,-111.906951
22082,301217,OVERLAND RD @ 845 N,40.856727,-111.907081
22083,301218,OVERLAND RD @ 914 N,40.858598,-111.905236
22084,301219,OVERLAND ST @ 915 N,40.858638,-111.905374
22086,301221,DAVIS BLVD @ 1060 S,40.878092,-111.863555
22087,301222,MILLBROOK WY @ 904 E,40.877151,-111.862723
22088,301223,MILLBROOK WY @ 1042 E,40.876687,-111.859298
22089,301224,MILLBROOK WY @ 1210 E,40.875329,-111.855904
22090,301226,CANYON CREST RD @ 1141 S,40.877503,-111.855135
22091,301227,CANYON CREST RD @ 777 S,40.881608,-111.854837
22092,301228,CANYON CREST RD @ 738 S,40.881334,-111.854973
22093,301229,300 S @ 1226 E,40.885676,-111.855015
22094,301230,1300 E @ 207 S,40.887519,-111.853339
22095,301231,1300 E @ 1 S,40.890212,-111.853279
22096,301232,CENTER ST @ 1165 E,40.889887,-111.856478
22097,301233,DAVIS BLVD @ 320 N,40.892995,-111.858327
22098,301234,DAVIS BLVD @ 321 N,40.892984,-111.858493
22099,301235,900 E @ 540 N,40.896197,-111.863038
22100,301236,900 NORTH @ 964 E,40.898288,-111.861804
22101,301237,1000 E @ 857 N,40.897974,-111.861103
22102,301238,1000 E @ 551 N,40.895767,-111.860773
22103,301239,500 S @ 25 W,40.884166,-111.880949
22104,301240,500 S @ 25 E,40.884348,-111.880392
22105,301241,500 S @ 198 W,40.884328,-111.885381
22106,301242,500 S @ 201 W,40.884151,-111.885842
22107,301243,400 W @ 920 N,40.858755,-111.920681
22108,101491,HIGHLAND DR @ 6065 S,40.640665,-111.834931
22109,301244,600 WEST @ 1950 N,40.910858,-111.895731
22110,301245,600 WEST @ 1951 N,40.910792,-111.895822
22121,101492,HIGHLAND DR @ 8291 S,40.600651,-111.832096
22122,101493,HIGHLAND DR @ 8350 S,40.599556,-111.832245
22123,101494,HIGHLAND DR @ 7215 S,40.620035,-111.834216
22125,301246,800 W @ 1564 N,40.906216,-111.901942
22131,101498,3300 S @ 120 E,40.699771,-111.887299
22133,801066,STATE ST @ 763 N,40.310948,-111.701284
22134,801067,800 E @ 624 S,40.285451,-111.676345
22137,101501,3100 S @ 3248 W,40.703992,-111.968608
22138,101502,5600 W @ 3061 S,40.704722,-112.024734
22139,101503,HIGHBURY PARKWAY @ 5500 W,40.707972,-112.022725
22140,101504,DAYBURY DRIVE @ 2675 S,40.710072,-112.020982
22141,101505,5600 W @ 3122 S,40.703447,-112.025038
22143,301248,2000 W @ 1330 S,41.093736,-112.064783
22145,601114,HARRISON BLVD @ 3955 S,41.189705,-111.949084
22149,101506,MAIN ST @ 4434 S,40.675496,-111.891398
22150,101507,9000 S @ 138 W,40.588204,-111.895197
22151,101508,3100 S @ 3157 W,40.703825,-111.966813
22152,101509,7800 S @ 1780 W,40.609636,-111.940835
22153,101511,6200 S @ 4662 W,40.638651,-112.001365
22158,601116,RIVERDALE RD @ 710 W,41.179892,-111.996428
22159,301249,CENTER ST @ 1026 W,40.842002,-111.936922
22160,301250,CENTER ST @ 1088 W,40.841961,-111.939214
22161,301251,700 W @ 665 S,40.883085,-111.899018
22162,301252,200 W @ 1502 N,40.905019,-111.885473
22163,301253,1500 S @ 552 W,40.874784,-111.893951
22164,301254,1200 E @ 448 S,40.884965,-111.856541
22165,301255,1200 E @ 455 S,40.884709,-111.856439
22166,101516,CONSTITUTION BLVD @ 3755 S,40.690437,-111.957859
22167,801069,HWY 198 @ 742 N,40.065842,-111.665811
22168,801070,HWY 198 @ 741 N,40.065935,-111.666048
22169,301256,400 W @ 860 N,40.927551,-111.885477
22170,301257,400 W @ 855 S,40.927411,-111.885621
22171,301258,CENTER ST @ 30 W,40.841891,-111.912518
22172,301259,CENTER ST @ 33 W,40.841796,-111.912734
22182,101517,BALSA AVE @ 5388 W,40.636451,-112.019337
22183,101518,BALSA AVE @ 5387 W,40.636351,-112.019415
22184,101519,SLCC:West Jordan Campus,40.584286,-111.973365
22187,101522,UNIVERSITY ST @ 160 S,40.765678,-111.852435
22188,101523,UNIVERSITY ST @ 165 S,40.765816,-111.85226
22191,501005,400 S @ 10 W,40.523182,-112.299186
22193,501007,COLEMAN ST (600 W) @ 398 S,40.523227,-112.314446
22194,501008,COLEMAN ST (600 W) @ 688 S,40.518496,-112.314461
22195,501009,900 S @ 565 W,40.514527,-112.311564
22196,501010,VINE ST @ 122 W,40.530697,-112.301789
22199,501013,MAIN ST @ 2055 N,40.566777,-112.296673
22200,501014,VINE ST @ 59 E,40.531084,-112.296569
22201,501015,1280 N @ 99 W,40.55661,-112.299956
22204,101527,PIONEER RD @ 1020 E,40.525068,-111.862811
22205,101528,Draper Town Center Station,40.525271,-111.858303
22206,101529,1000 E @ 12121 S,40.531067,-111.862668
22207,101530,1000 E @ 11825 S,40.536436,-111.862666
22208,101531,11400 S @ 955 E,40.544371,-111.863352
22209,101532,11400 S @ 825 E,40.544376,-111.868391
22215,BB301260,Clearfield Station,41.093791,-112.012657
22222,101542,11400 S @ 730 E,40.544175,-111.870801
22223,101543,11400 S @ 840 E,40.544173,-111.867632
22224,101544,1000 E @ 11420 S,40.543847,-111.862842
22225,101545,1000 E @ 11840 S,40.536241,-111.862809
22226,101546,1000 E @ 12040 S,40.531011,-111.862826
22227,101547,1300 E @ 12760 S,40.519281,-111.853357
22228,101548,1300 E @ 13556 S,40.504736,-111.853392
22230,101550,500 E @ 1034 S,40.746585,-111.876818
22231,101551,BALSA AVE @ 5560 W,40.636311,-112.023879
22232,101552,5400 S @ 5740 W,40.653177,-112.027993
22233,801071,300 W @ 4984 N,40.299191,-111.662926
22234,801072,300 W @ 5132 N,40.302761,-111.662713
22237,301269,1100 N @ 890 W,40.86159,-111.934129
22238,301270,1100 N @ 875 W,40.86147,-111.933909
22239,301271,FOX HOLLOW DR @ 775 N,40.856227,-111.938731
22240,301272,FOX HOLLOW DR @ 776 N,40.856254,-111.938582
22241,301273,FOX HOLLOW DR @ 1024 N,40.859915,-111.938015
22242,301274,FOX HOLLOW DR @ 1027 N,40.859941,-111.938161
22243,301275,REDWOOD RD @ 995 N,40.858691,-111.930012
22244,301276,DAVIS BLVD @ 591 S,40.883166,-111.859838
22245,301277,DAVIS BLVD @ 833 S,40.880316,-111.861502
22246,301278,DAVIS BLVD @ 834 S,40.880339,-111.861661
22247,301279,DAVIS BLVD @ 592 S,40.883192,-111.859991
22248,301280,500 S @ 925 E,40.884358,-111.862358
22249,301281,500 S @ 779 E,40.884367,-111.865375
22250,301282,FOX HOLLOW DR @ 620 N,40.853879,-111.938574
22251,301283,FOX HOLLOW DR @ 631 N,40.854041,-111.938718
22255,701021,800 W @ 960 S,41.490983,-112.028912
22256,101567,WASATCH BLVD @ 3900 S,40.687779,-111.796627
22257,BB101568,WASATCH BLVD @ 3900 S,40.687607,-111.796587
22258,101569,WASATCH BLVD @ 3870 S,40.687434,-111.796679
22259,101570,WASATCH BLVD @ 3900 S,40.687315,-111.796886
22260,BB101571,WASATCH BLVD @ 3900 S,40.687488,-111.796897
22263,101558,GLEN EAGLES DRIVE @ 2791 S,40.709481,-112.026595
22264,101559,5630 W @ 2750 S,40.709848,-112.025553
22265,101560,2700 S @ 5520 W,40.711198,-112.022608
22267,101574,Redwood Rd @ 12640 S,40.521509,-111.938946
22268,101575,Redwood Rd @ 12830 S,40.518053,-111.938796
22269,101576,Redwood Rd @ 13166 S,40.512005,-111.938787
22270,101577,13400 S @ 1780 W,40.507798,-111.940051
22271,101578,13400 S @ 2010 W,40.507819,-111.944424
22272,101579,13400 S @ 2360 W,40.507848,-111.951074
22273,101580,13400 S @ 2562 W,40.507849,-111.954445
22274,101581,13400 S @ 2780 W,40.507857,-111.959418
22275,101582,13400 S @ 3062 W,40.507763,-111.964744
22277,101584,3600 W @ 13373 S,40.508273,-111.976714
22278,101585,13200 S @ 3740 W,40.510939,-111.979167
22279,101586,3600 W @ 12907 S,40.517397,-111.976587
22280,101587,3600 W @ 12681 S,40.520362,-111.976661
22282,101553,6200 S @ 2016 E,40.638601,-111.833315
22286,101589,West Valley Central Station,40.693284,-111.959994
22287,BB101590,West Valley Central Station,40.693438,-111.960025
22289,BB101592,West Valley Central Station,40.693394,-111.96023
22290,BB101593,West Valley Central Station,40.693358,-111.960358
22291,BB101594,West Valley Central Station,40.693235,-111.960223
22292,BB101595,West Valley Central Station,40.693515,-111.960611
22293,BB101596,West Valley Central Station,40.693301,-111.960605
22294,BB101597,West Valley Central Station,40.693149,-111.960605
22297,301284,DATC DRIVE @ 350 S (DATC),41.029315,-111.923161
22298,601130,US HWY 89 @ 2450 N,41.301905,-112.000949
22299,101600,11800 S @ 3451 W,40.536838,-111.973321
22300,101601,11800 S @ 3450 W,40.536978,-111.973162
22301,101602,BALSA AVE @ 5523 W,40.636264,-112.022776
22302,101603,900 S @ 882 E,40.749708,-111.865959
22304,601131,WALL AVE @ 457 N,41.267444,-111.977699
22306,101604,STATE ST @ 36 S,40.768239,-111.888389
22312,601135,MIDLAND DRIVE @ 4400 S,41.184159,-112.055653
22313,601136,3500 W @ 5201 S,41.168058,-112.064612
22320,801075,1200 W @ 251 S,40.291975,-111.724162
22321,801076,1200 W @ 148 N,40.299597,-111.724227
22322,801077,1200 W @ 404 N,40.304855,-111.724311
22323,801078,1200 W @ 720 N,40.311026,-111.722779
22324,801079,1200 W @ 759 N,40.311271,-111.722965
22325,801080,1200 W @ 361 N,40.303521,-111.724491
22329,SCRP,RELIEF POINT ,40.57111,-111.885498
22330,101618,300 W @ 1720 S,40.732993,-111.899846
22331,101619,300 W @ 1635 S,40.734113,-111.899566
22332,301290,MAIN ST @ 1006 N,40.899872,-111.878924
22334,101621,3300 S @ 49 E,40.699921,-111.889516
22335,101622,3500 S @ 3545 W,40.696456,-111.976034
22336,101623,3500 S @ 3419 W,40.696508,-111.972751
22337,101624,3500 S @ 3149 W,40.696518,-111.966697
22338,101625,3500 S @ 2785 W,40.696529,-111.959512
22339,101626,3500 S @ 2880 W,40.696772,-111.961201
22340,101627,3500 S @ 3252 W,40.696766,-111.968605
22341,101628,3500 S @ 3492 W,40.69675,-111.974435
22342,101629,3500 S @ 3656 W,40.696739,-111.978464
22348,101614,12600 S @ 2685 W,40.522219,-111.957059
22351,601137,3500 W @ 5230 S,41.168161,-112.064341
22352,101632,3900 S @ 661 W,40.686909,-111.910202
22367,601140,1200 W @ 1120 N,41.277849,-112.008464
22368,601141,1200 W @ 1105 N,41.277814,-112.008584
22369,101634,4000 W @ 8570 S,40.595508,-111.986521
22370,101635,4000 W @ 8480 S,40.597652,-111.986509
22371,101636,4000 W @ 8330 S,40.599431,-111.986497
22372,101637,4000 W @ 8260 S,40.601171,-111.986484
22373,101638,4000 W @ 8140 S,40.603118,-111.986474
22374,101639,4000 W @ 8070 S,40.604675,-111.986486
22375,101640,4000 W @ 7860 S,40.608335,-111.986462
22377,101643,BILLY MITCHELL RD @ 456 N,40.778802,-112.014555
22378,101644,BILLY MITCHELL RD @ 364 N,40.777083,-112.014553
22379,101645,AMELIA EARHART DR @ 5243 W,40.776268,-112.019073
22383,801094,1200 W @ 270 S,40.292643,-111.724347
22384,801095,1200 W @ 117 N,40.299482,-111.724402
22388,801098,CAMPUS DR @ 891 S,40.280723,-111.715732
22397,301309,ANTELOPE DR @ 1473 W,41.088955,-112.053376
22398,601144,RIVERDALE RD @ 4066 S   (RIVERDALE),41.189907,-111.981709
22419,101615,12600 S @ 2191 W,40.522162,-111.948021
22420,101616,12600 S @ 1825 W,40.522176,-111.940725
22431,801107,4800 W @ 10892 N,40.429554,-111.773326
22444,101650,JIMMY DOOLITTLE RD @ 565 N,40.780692,-112.019833
22445,101651,AMELIA EARHART DR @ 5191 W,40.776242,-112.016399
22446,101652,BILLY MITCHELL RD @ 570 N,40.780969,-112.014561
22447,101653,HAROLD GATTY DR @ 4959 W,40.781227,-112.010163
22448,101654,HAROLD GATTY DR @ 4819 W,40.781224,-112.006284
22449,101655,WRIGHT BROTHERS DR @ 359 N,40.776669,-112.005934
22455,101656,400 N @ 1847 W,40.778103,-111.944103
22479,101657,HOLLADAY BLVD @ 5278 S,40.655357,-111.815366
22482,601147,2ND ST @ 233 W,41.259267,-111.982397
22483,601148,2ND ST @ 232 W,41.259423,-111.982022
22484,601149,5600 S @ 3079 W,41.161597,-112.053978
22487,101659,5000 W @ 13465 S,40.506381,-112.010299
22488,101660,SHAGGY PEAK DRIVE @ 13700 S,40.502924,-112.012398
22489,101661,SHAGGY PEAK DRIVE @ 14098 S,40.500609,-112.013326
22490,101662,MIRABELLA DR @ 5720 W,40.494376,-112.027124
22491,101664,MIRABELLA DR @ 13951 S,40.494782,-112.032521
22492,101665,MIRABELLA DR @ 13735 S,40.502094,-112.035057
22493,101667,MIRABELLA DR @ 13165 S,40.505629,-112.036094
22495,101669,12600 S @ 3779 W,40.522152,-111.981503
22496,101670,5600 W @ 13365 S,40.509188,-112.024374
22497,101671,12875 S @ 3723 W,40.519613,-111.979479
22498,101672,9180 W @ 2690 S,40.711587,-112.110168
22499,301318,200 E @ 916 S,40.965368,-111.883445
22500,601151,PENNSYLVANIA AVE @ 3250 S,41.207092,-112.006361
22501,601152,RIVERDALE RD @ 4262 S,41.185579,-111.986224
22502,101673,STATE ST @ 3451 S,40.695881,-111.888093
22503,101674,GLENDALE DR @ 1236 S,40.742106,-111.929006
22504,101675,GLENDALE DR @ 1237 S,40.742151,-111.928899
22508,301319,400 E @ 148 N,40.890783,-111.872293
22510,101677,100 S @ 891 E,40.767292,-111.865769
22515,101678,3900 S @ 2225 E,40.687151,-111.826938
22516,101679,3900 S @ 2059 E,40.687176,-111.831821
22517,101681,3900 S @ 1881 E,40.687173,-111.837988
22518,101682,3900 S @ 1880 E,40.687035,-111.837928
22519,101683,3900 S @ 2022 E,40.687023,-111.833321
22520,101684,3900 S @ 2108 E,40.687023,-111.830834
22521,101685,3900 S @ 2230 E,40.687013,-111.826641
22524,601153,WALL AVE @ 1087 S,41.245992,-111.978351
22527,601160,26TH ST @ 321 E   (OGDEN),41.218514,-111.972594
22530,101688,VESTRY RD @ 13918 S,40.498556,-111.853613
22531,101689,VESTRY RD @ 13919 S,40.498586,-111.853476
22535,101687,13400 S @ 5791 W,40.507804,-112.029119
22536,101690,12600 S @ 2487 W,40.522235,-111.953721
22537,101691,12600 S @ 2468 W,40.522467,-111.953708
22538,801122,STATE ST @ 1870 N,40.411406,-111.866875
22539,801123,STATE ST @ 1859 N,40.410945,-111.866704
