stop_code,name,lat,lon,routes_array
135025,CONSTITUTION BLVD @ 3803 S,40.689246,-111.957885,78722-80364
135026,CONSTITUTION BLVD @ 3601 S,40.69391,-111.957789,78726-78732-78733-78755-80346-80366-80370-80371
135032,CONSTITUTION BLVD @ 2915 S,40.707841,-111.957899,78755-80346
135033,CONSTITUTION BLVD @ 2761 S,40.710296,-111.957908,78755-80346
135066,3650 S @ 2968 W,40.692996,-111.963751,78724-78725-78737-78754-80333-80345-80365-80374
135067,3650 S @ 3102 W,40.692993,-111.965622,78724-78725-78737-78754-80333-80345-80365-80374
135071,3650 S @ 3436 W,40.693007,-111.972995,78754-80345
135087,3200 W @ 3780 S,40.689791,-111.967613,78724-78737-80365-80374
135088,3200 W @ 3850 S,40.688292,-111.967614,78724-78737-80365-80374
135090,3200 W @ 3990 S,40.684824,-111.967611,78724-78737-80365-80374
135091,3200 W @ 4068 S,40.683064,-111.967601,78724-78737-80365-80374
135092,3200 W @ 4110 S,40.681716,-111.967651,78724-80365
135093,3200 W @ 4204 S,40.679657,-111.967614,78724-80365
135094,3200 W @ 4280 S,40.677634,-111.967613,78724-80365
135095,3200 W @ 4338 S,40.676482,-111.967601,78724-80365
135096,4700 S @ 3045 W,40.667483,-111.964669,78748-80379
135097,3200 W @ 4458 S,40.673653,-111.967578,78724-80365
135098,3200 W @ 4548 S,40.671211,-111.967566,78724-80365
135099,3200 W @ 4598 S,40.670228,-111.967573,78724-80365
135100,3200 W @ 4710 S,40.667065,-111.967549,78724-80365
135101,3200 W @ 4850 S,40.663989,-111.967531,78724-80365
135102,3200 W @ 4847 S,40.663861,-111.967369,78724-80365
135103,3200 W @ 4779 S,40.665615,-111.967374,78724-80365
135105,3200 W @ 4615 S,40.669607,-111.967399,78724-80365
135106,4700 S @ 3845 W,40.667424,-111.983352,78748-80379
135107,3200 W @ 4545 S,40.671376,-111.967399,78724-80365
135108,3200 W @ 4425 S,40.673779,-111.967421,78724-80365
135109,3200 W @ 4325 S,40.676771,-111.967409,78724-80365
135110,3200 W @ 4265 S,40.678324,-111.967424,78724-80365
135111,4000 W @ 3936 S,40.68653,-111.986719,78725-80333
135112,3200 W @ 4061 S,40.682837,-111.967444,78724-78737-80365-80374
135113,3200 W @ 3985 S,40.685278,-111.967468,78724-78737-80365-80374
135114,3200 W @ 3887 S,40.687178,-111.967461,78724-78737-80365-80374
135115,3200 W @ 3837 S,40.689384,-111.967476,78724-78737-80365-80374
135117,3200 W @ 3727 S,40.691531,-111.967472,78724-78737-80365-80374
135118,3200 W @ 3653 S,40.692588,-111.967471,78724-78737-80365-80374
135119,3650 S @ 3101 W,40.692875,-111.965492,78724-78725-78737-78754-80333-80345-80365-80374
135120,3650 S @ 2961 W,40.692875,-111.963521,78724-78725-78737-78754-80333-80345-80365-80374
135125,3100 S @ 3596 W,40.703996,-111.976234,78726-80366
135137,4000 W @ 3540 S,40.695891,-111.986732,78725-80333
135138,4000 W @ 3620 S,40.693805,-111.98674,78725-80333
135140,4000 W @ 3850 S,40.688334,-111.986733,78725-80333
135141,LAKE PARK BLVD @ 4170 W,40.711284,-111.991341,78755-80346
135142,4000 W @ 4036 S,40.683817,-111.986704,78725-80333
135143,4100 S @ 4030 W,40.682194,-111.987601,78737-80374
135144,4100 S @ 4110 W,40.682148,-111.989943,78737-80374
135145,4100 S @ 4252 W,40.682139,-111.992764,78737-80374
135146,LAKE PARK DR @ 4646 W,40.712383,-112.002012,78755-80346
135147,4100 S @ 4147 W,40.682008,-111.990305,78737-80374
135148,4100 S @ 4099 W,40.682012,-111.988898,78737-80374
135149,4000 W @ 4122 S,40.681614,-111.986705,78725-80333
135150,4000 W @ 4206 S,40.679419,-111.986683,78725-80333
135153,4000 W @ 4390 S,40.675224,-111.986723,78725-80333
135154,4000 W @ 4474 S,40.673066,-111.986719,78725-80333
135155,4000 W @ 4544 S,40.671396,-111.98672,78725-80333
135156,4000 W @ 4600 S,40.669213,-111.986711,78725-80333
135159,4715 S @ 4181 W,40.667166,-111.991372,78725-78748-80333-80379
135160,4715 S @ 4135 W,40.667162,-111.989506,78725-78748-80333-80379
135162,4000 W @ 4605 S,40.668773,-111.986515,78725-80333
135163,4000 W @ 4537 S,40.671522,-111.986508,78725-80333
135164,4000 W @ 4443 S,40.673539,-111.986511,78725-80333
135165,4000 W @ 4359 S,40.675778,-111.986521,78725-80333
135167,4000 W @ 4267 S,40.678166,-111.98653,78725-80333
135168,4000 W @ 4205 S,40.679559,-111.986566,78725-80333
135169,4000 W @ 4135 S,40.681085,-111.986595,78725-80333
135170,3100 S @ 2800 W,40.703994,-111.959876,78726-80366
135171,3100 S @ 2928 W,40.703993,-111.962279,78726-80366
135172,3100 S @ 3078 W,40.703989,-111.965134,78726-80366
135175,3100 S @ 3366 W,40.703997,-111.971895,78726-80366
135176,3100 S @ 3486 W,40.703997,-111.974246,78726-80366
135181,4100 S @ 3855 W,40.681988,-111.983768,78737-80374
135182,4100 S @ 3657 W,40.681998,-111.978621,78737-80374
135183,4100 S @ 3477 W,40.682013,-111.974275,78737-80374
135184,4100 S @ 3341 W,40.682024,-111.971851,78737-80374
135185,LAKE PARK BLVD @ 4647 W,40.712241,-112.001395,78755-80346
135186,LAKE PARK BLVD @ 4171 W,40.711163,-111.991022,78755-80346
135188,CONSTITUTION BLVD @ 2880 S,40.707923,-111.958112,78755-80346
135189,4100 S @ 3991 W,40.681981,-111.986089,78737-80374
135192,LAKE PARK BLVD @ 4788 W,40.712367,-112.007154,78755-80346
135193,4100 S @ 3330 W,40.682239,-111.970691,78737-80374
135194,4100 S @ 3470 W,40.682232,-111.973871,78737-80374
135195,4100 S @ 3610 W,40.682223,-111.977721,78737-80374
135196,4100 S @ 3758 W,40.682206,-111.980554,78737-80374
135198,4700 S @ 3989 W,40.667511,-111.985988,78748-80379
135199,4700 S @ 3757 W,40.667442,-111.980661,78748-80379
135200,4700 S @ 3687 W,40.667468,-111.979171,78748-80379
135201,4700 S @ 3587 W,40.667463,-111.976283,78748-80379
135202,4700 S @ 3395 W,40.667476,-111.971798,78748-80379
135203,LAKE PARK BLVD @ 4781 W,40.712093,-112.006698,78755-80346
135204,4700 S @ 3189 W,40.667526,-111.967042,78748-80379
135206,4700 S @ 2963 W,40.667492,-111.963105,78748-80379
135207,4700 S @ 2821 W,40.667495,-111.960372,78748-80379
135208,4700 S @ 3230 W,40.667689,-111.968162,78748-80379
135209,4700 S @ 3400 W,40.667688,-111.972199,78748-80379
135211,4700 S @ 3460 W,40.667686,-111.974517,78748-80379
135212,4700 S @ 3650 W,40.667682,-111.978225,78748-80379
135213,4700 S @ 3698 W,40.667706,-111.979813,78748-80379
135214,4700 S @ 3850 W,40.667696,-111.982737,78748-80379
135215,4700 S @ 3980 W,40.667677,-111.985098,78748-80379
135216,3600 W @ 3089 S,40.704391,-111.977005,78754-80345
135217,3600 W @ 2747 S,40.710098,-111.977088,78754-80345
135218,3600 W @ 2687 S,40.711495,-111.977038,78754-78755-80345-80346
135219,3600 W @ 2557 S,40.714532,-111.977077,78754-78755-80345
135220,3600 W @ 2455 S,40.716944,-111.977063,78754-80345
135221,3600 W @ 2456 S,40.716961,-111.977292,78754-80345
135222,3600 W @ 2554 S,40.715061,-111.977286,78754-80345
135223,3600 W @ 2610 S,40.713211,-111.977285,78754-78755-80345-80346
135224,3600 W @ 2740 S,40.710231,-111.977279,78754-80345
135237,4000 W @ 3720 S,40.691438,-111.98673,78725-80333
135240,3500 S @ 3874 W,40.696739,-111.983201,78733-80371
135242,3500 S @ 1948 W,40.696741,-111.943258,78732-80370
135243,3500 S @ 2040 W,40.696773,-111.945611,78732-78735-80370-80372
135244,4000 W @ 4288 S,40.677577,-111.986686,78725-80333
135245,3500 S @ 3980 W,40.69673,-111.985846,78733-78735-80371-80372
135246,3500 S @ 4198 W,40.696675,-111.991129,78733-80371
135247,2200 W @ 4258 S,40.678349,-111.948517,78736-80373
135248,2200 W @ 4340 S,40.676338,-111.948511,78736-80373
135250,4715 S @ 4124 W,40.667316,-111.989593,78725-78748-80333-80379
135251,2200 W @ 4512 S,40.672201,-111.948512,78748-80379
135252,2200 W @ 4626 S,40.670025,-111.948514,78748-80379
135256,2200 W @ 4681 S,40.668121,-111.948353,78748-80379
135257,2200 W @ 4621 S,40.669401,-111.948379,78748-80379
135258,2200 W @ 4519 S,40.671991,-111.948332,78748-80379
135259,2200 W @ 4463 S,40.674056,-111.948365,78736-80373
135260,2200 W @ 4321 S,40.676682,-111.948352,78736-80373
135261,2200 W @ 4215 S,40.679315,-111.948351,78736-80373
135262,2200 W @ 4133 S,40.681212,-111.948358,78736-80373
135263,4000 W @ 4071 S,40.682831,-111.986537,78725-80333
135264,4000 W @ 4031 S,40.683936,-111.986524,78725-80333
135265,4000 W @ 3961 S,40.686495,-111.986557,78725-80333
135266,4000 W @ 3857 S,40.688365,-111.986631,78725-80333
135267,4000 W @ 3779 S,40.68994,-111.986543,78725-80333
135268,4000 W @ 3675 S,40.691975,-111.986542,78725-80333
135269,4000 W @ 3621 S,40.693574,-111.986551,78725-80333
135270,4000 W @ 3535 S,40.695533,-111.986545,78725-80333
135271,3500 S @ 3955 W,40.696503,-111.985301,78725-78733-78735-80333-80371-80372
135272,3500 S @ 3867 W,40.696516,-111.983272,78725-78733-80333-80371
135275,3500 S @ 4151 W,40.696542,-111.989941,78733-80371
135280,3500 S @ 2097 W,40.696542,-111.946252,78732-80370
135281,3500 S @ 1953 W,40.696502,-111.943836,78732-80370
135282,BRUIN BLVD @ 1904 W,40.674859,-111.943134,78736-78748-80373-80379
135283,BRUIN BLVD @ 2090 W,40.675257,-111.946335,78736-78748-80373-80379
135284,BRUIN BLVD @ 2101 W,40.675162,-111.946209,78736-78748-80373-80379
135285,BRUIN BLVD @ 1885 W,40.674518,-111.942491,78736-78748-80373-80379
135288,4700 S @ 2570 W,40.667726,-111.955677,78748-80379
135291,4700 S @ 2691 W,40.667574,-111.957245,78748-80379
135292,4700 S @ 2860 W,40.667711,-111.961123,78748-80379
135293,4700 S @ 3050 W,40.667695,-111.964627,78748-80379
135294,2200 W @ 4130 S,40.681505,-111.948513,78736-80373
135300,3100 S @ 3941 W,40.703829,-111.985414,78726-80366
135301,3100 S @ 3821 W,40.703833,-111.982484,78726-80366
135302,3100 S @ 3555 W,40.703829,-111.976241,78726-80366
135304,3100 S @ 3335 W,40.703835,-111.971239,78726-80366
135306,3100 S @ 3061 W,40.703825,-111.965054,78726-80366
135307,3100 S @ 2931 W,40.703828,-111.962249,78726-80366
135308,3100 S @ 2801 W,40.703831,-111.960091,78726-80366
135310,3600 W @ 3244 S,40.701391,-111.977212,78754-80345
135314,3200 W @ 4780 S,40.665696,-111.967541,78724-80365
135322,3600 W @ 2690 S,40.711449,-111.977279,78754-80345
135323,3600 W @ 2850 S,40.708463,-111.977266,78754-80345
135326,4700 S @ 2751 W,40.667721,-111.958925,78748-80379
135327,3600 W @ 3225 S,40.701563,-111.97705,78754-80345
135328,3200 W @ 3686 S,40.692028,-111.967621,78724-78737-80365-80374
135334,4000 W @ 3782 S,40.689973,-111.986729,78725-80333
135342,4100 S @ 3570 W,40.682006,-111.976506,78737-80374
135346,3600 W @ 2615 S,40.713004,-111.977072,78754-78755-80345-80346
136014,900 E @ 3153 S,40.703089,-111.865403,78715-80328
136017,ATHERTON DR @ 4440 S,40.673268,-111.913948,78748-80379
136019,ATHERTON DR @ 925 W,40.670967,-111.914998,78748-80379
136020,ATHERTON DR @ 1020 W,40.670842,-111.921492,78748-80379
136021,ATHERTON DR @ 4533 S,40.671353,-111.922116,78748-80379
136028,4700 S @ 1302 W,40.669962,-111.928874,78748-80379
136029,4700 S @ 1546 W,40.667982,-111.934698,78748-80379
136030,4700 S @ 1685 W,40.667473,-111.938124,78748-80379
136031,4700 S @ 1531 W,40.667674,-111.934824,78748-80379
136032,4700 S @ 1305 W,40.669604,-111.928985,78748-80379
136037,4700 S @ 1176 W,40.671175,-111.925667,78748-80379
136038,4700 S @ 1171 W,40.671163,-111.924845,78748-80379
136039,ATHERTON DR @ 1025 W,40.670571,-111.921002,78748-80379
136040,ATHERTON DR @ 924 W,40.670877,-111.914959,78748-80379
136041,ATHERTON DR @ 4501 S,40.672411,-111.913769,78748-80379
136042,ATHERTON DR @ 4435 S,40.673988,-111.913763,78748-80379
136047,MAIN ST @ 4341 S,40.676882,-111.891177,78714-80327
136062,300 W @ 3099 S,40.703329,-111.899597,78732-80370
136068,500 E @ 4360 S,40.676547,-111.87706,78714-80327
136071,3900 S @ 61 W,40.686887,-111.893151,78736-80373
136072,3900 S @ 50 W,40.687105,-111.892791,78736-80373
136073,900 W @ 3425 S,40.696323,-111.916843,78732-80370
136078,CARLISLE ST @ 720 W,40.691747,-111.912152,78732-80370
136081,REDWOOD RD @ 3645 S,40.693837,-111.938763,78718-80361
136083,REDWOOD RD @ 3385 S,40.698775,-111.938792,78718-80361
136086,GREGSON AVE @ 111 W,40.703831,-111.894422,78732-80370
136089,700 W @ 3469 S,40.696329,-111.911108,78732-80370
136123,MEADOWBROOK EXPY @ 720 W,40.687131,-111.911771,78736-80373
136125,Meadowbrook Expwy. @ 1150 W,40.685664,-111.924791,78736-80373
136126,Meadowbrook Expwy. @ 1320 W,40.684507,-111.930031,78736-80373
136127,Meadowbrook Expwy. @ 1520 W,40.683201,-111.934842,78736-80373
136128,REDWOOD RD @ 4140 S,40.681191,-111.939051,78718-78736-80361-80373
136129,REDWOOD RD @ 4210 S,40.679374,-111.939045,78718-78736-80361-80373
136130,REDWOOD RD @ 4280 S,40.678015,-111.939047,78718-78736-80361-80373
136131,REDWOOD RD @ 4370 S,40.67577,-111.939026,78718-78736-80361-80373
136133,REDWOOD RD @ 4450 S,40.673354,-111.938989,78718-78748-80361-80379
136136,REDWOOD RD @ 4720 S,40.666997,-111.939013,78718-80361
136137,REDWOOD RD @ 4802 S,40.665151,-111.938951,78718-80361
136141,REDWOOD RD @ 4439 S,40.674172,-111.938729,78718-78736-80361-80373
136142,REDWOOD RD @ 4281 S,40.677926,-111.938765,78718-78736-80361-80373
136143,REDWOOD RD @ 4175 S,40.680659,-111.938771,78718-78736-80361-80373
136146,Meadowbrook Expwy. @ 1285 W,40.684541,-111.928943,78736-80373
136147,Meadowbrook Expwy. @ 1151 W,40.685431,-111.924739,78736-80373
136148,MEADOWBROOK EXPY @ 831 W,40.686915,-111.915029,78736-80373
136150,3900 S @ 547 W,40.686902,-111.907087,78736-80373
136156,700 W @ 3575 S,40.692436,-111.911123,78732-80370
136157,700 W @ 3565 S,40.694073,-111.911126,78732-80370
136175,700 W @ 3600 S,40.692217,-111.911311,78732-80370
136194,3300 S @ 80 W,40.699919,-111.893528,78732-80370
136200,3300 S @ 889 W,40.699276,-111.916345,78735-80372
136201,3500 S @ 1685 W,40.696508,-111.937859,78732-78735-80370-80372
136202,3500 S @ 1575 W,40.697071,-111.934269,78732-80370
136203,3500 S @ 1405 W,40.698308,-111.931938,78732-80370
136207,3300 S @ 1095 W,40.699318,-111.922321,78732-80370
136208,3300 S @ 1005 W,40.699295,-111.919984,78732-80370
136211,3300 S @ 940 W,40.699537,-111.918373,78732-78735-80370-80372
136212,3300 S @ 1070 W,40.699557,-111.921539,78732-80370
136216,3500 S @ 1420 W,40.698478,-111.932202,78732-80370
136217,3500 S @ 1530 W,40.697187,-111.934721,78732-80370
136218,3500 S @ 1720 W,40.696749,-111.939559,78732-78735-80370-80372
136220,REDWOOD RD @ 3670 S,40.693229,-111.939073,78718-80361
136221,REDWOOD RD @ 3770 S,40.690778,-111.939072,78718-80361
136222,REDWOOD RD @ 3860 S,40.687691,-111.939056,78718-80361
136223,REDWOOD RD @ 3980 S,40.685047,-111.939051,78718-80361
136224,REDWOOD RD @ 4070 S,40.682935,-111.939051,78718-80361
136225,REDWOOD RD @ 4065 S,40.683073,-111.938745,78718-80361
136226,REDWOOD RD @ 3965 S,40.685528,-111.938747,78718-80361
136227,REDWOOD RD @ 3871 S,40.687458,-111.938778,78718-80361
136230,REDWOOD RD @ 3745 S,40.690431,-111.938758,78718-80361
136245,REDWOOD RD @ 3469 S,40.697165,-111.938784,78718-80361
136246,REDWOOD RD @ 3301 S,40.700176,-111.938795,78718-80361
136260,REDWOOD RD @ 3298 S,40.700441,-111.939099,78718-80361
136261,REDWOOD RD @ 3430 S,40.698606,-111.939092,78718-80361
136264,3300 S @ 87 W,40.699671,-111.893364,78732-80370
136265,3300 S @ 1 W,40.699671,-111.891403,78732-80370
136276,CARLISLE ST @ 750 W,40.691622,-111.912193,78732-80370
136289,3900 S @ 612 W,40.687119,-111.908823,78736-80373
136291,900 W @ 3340 S,40.698811,-111.917026,78732-80370
136292,900 W @ 3420 S,40.696372,-111.917041,78732-80370
136293,900 W @ 3590 S,40.693606,-111.916991,78732-80370
136295,900 W @ 3595 S,40.693685,-111.916844,78732-80370
136301,ATHERTON DR @ 4555 S,40.671303,-111.922245,78748-80379
137001,VAN WINKLE EXPY @ 932 E,40.665277,-111.863721,78729-78731-80368-80369
137002,3300 S @ 1655 E,40.700035,-111.844811,78732-80370
137003,900 E @ 4715 S,40.66786,-111.864948,78715-80328
137004,900 E @ 4675 S,40.669356,-111.865125,78715-80328
137005,900 E @ 4581 S,40.671459,-111.865379,78715-80328
137006,900 E @ 3875 S,40.687617,-111.865441,78715-80328
137007,900 E @ 3765 S,40.688989,-111.865422,78715-80328
137008,900 E @ 3721 S,40.690774,-111.865412,78715-80328
137009,900 E @ 3619 S,40.69267,-111.865403,78715-80328
137011,900 E @ 3532 S,40.694507,-111.865577,78715-80328
137012,900 E @ 3385 S,40.697683,-111.865404,78715-80328
137013,900 E @ 3265 S,40.700349,-111.865368,78715-80328
137014,900 E @ 3449 S,40.696344,-111.865404,78715-80328
137015,900 E @ 3059 S,40.704386,-111.86541,78715-80328
137016,900 E @ 3005 S,40.705722,-111.865403,78715-80328
137017,900 E @ 2930 S,40.707304,-111.865398,78715-80328
137018,900 E @ 2825 S,40.709753,-111.865394,78715-80328
137019,900 E @ 2773 S,40.710964,-111.865395,78715-80328
137020,900 E @ 2709 S,40.712342,-111.865393,78715-80328
137021,900 E @ 2609 S,40.713838,-111.865367,78715-80328
137022,900 E @ 2716 S,40.712296,-111.865548,78715-80328
137023,900 E @ 2774 S,40.710902,-111.865548,78715-80328
137024,900 E @ 2846 S,40.709762,-111.865552,78715-80328
137025,900 E @ 2904 S,40.70801,-111.865554,78715-80328
137026,900 E @ 2994 S,40.705995,-111.865559,78715-80328
137027,900 E @ 3050 S,40.704434,-111.865554,78715-80328
137028,900 E @ 3188 S,40.701765,-111.865553,78715-80328
137029,900 E @ 3334 S,40.699053,-111.865582,78715-80328
137030,HIGHLAND DR @ 3020 S,40.705278,-111.852805,78720-81381
137031,900 E @ 3460 S,40.69612,-111.865567,78715-80328
137032,3900 S @ 1484 E,40.687016,-111.848547,78736-80373
137033,900 E @ 3597 S,40.693118,-111.865576,78715-80328
137035,900 E @ 3738 S,40.689972,-111.865607,78715-80328
137036,900 E @ 3800 S,40.688734,-111.865627,78715-80328
137037,900 E @ 4520 S,40.673592,-111.865644,78715-80328
137038,900 E @ 4578 S,40.671685,-111.865661,78715-80328
137039,900 E @ 4630 S,40.668923,-111.865368,78715-80328
137040,900 E @ 4750 S,40.667874,-111.865251,78715-80328
137041,900 E @ 2515 S,40.715879,-111.865354,78715-80328
137042,3300 S @ 398 E,40.699782,-111.879862,78732-80370
137044,900 E @ 2580 S,40.714384,-111.865532,78715-80328
137045,500 E @ 2546 S,40.715309,-111.876946,78714-80327
137046,500 E @ 2722 S,40.712128,-111.876979,78714-80327
137049,500 E @ 2889 S,40.708356,-111.876838,78714-80327
137050,500 E @ 2937 S,40.707216,-111.876853,78714-80327
137052,500 E @ 3066 S,40.70417,-111.876991,78714-80327
137053,500 E @ 3172 S,40.701972,-111.876995,78714-80327
137054,500 E @ 3336 S,40.699087,-111.876982,78714-80327
137055,500 E @ 3378 S,40.697975,-111.877001,78714-80327
137056,500 E @ 3486 S,40.695603,-111.877029,78714-80327
137057,500 E @ 3576 S,40.69407,-111.877029,78714-80327
137058,500 E @ 3616 S,40.69271,-111.877038,78714-80327
137059,STATE ST @ 2547 S,40.715172,-111.888079,78712-81377
137060,500 E @ 3720 S,40.69017,-111.877059,78714-80327
137061,500 E @ 3924 S,40.686613,-111.877119,78714-80327
137062,500 E @ 3962 S,40.685527,-111.877069,78714-80327
137063,500 E @ 4060 S,40.683297,-111.87709,78714-80327
137064,500 E @ 4150 S,40.681999,-111.87709,78714-80327
137065,500 E @ 4179 S,40.680962,-111.876956,78714-80327
137066,STATE ST @ 3530 S,40.694458,-111.888475,78712-81377
137067,500 E @ 4307 S,40.678173,-111.876949,78714-80327
137068,4500 S @ 1285 E,40.674391,-111.854776,78738-80375
137069,500 E @ 4475 S,40.674768,-111.877047,78714-80327
137070,500 E @ 4460 S,40.674972,-111.876934,78714-80327
137072,500 E @ 4190 S,40.6804,-111.877062,78714-80327
137073,500 E @ 4211 S,40.679779,-111.87695,78714-80327
137074,3900 S @ 205 E,40.687152,-111.885375,78736-80373
137075,500 E @ 4119 S,40.682231,-111.876932,78714-80327
137076,500 E @ 4053 S,40.683639,-111.876931,78714-80327
137077,500 E @ 3981 S,40.68515,-111.876953,78714-80327
137078,500 E @ 3919 S,40.686624,-111.87696,78714-80327
137079,500 E @ 3847 S,40.687879,-111.876927,78714-80327
137080,500 E @ 3713 S,40.690274,-111.876939,78714-80327
137082,500 E @ 3589 S,40.693424,-111.876927,78714-80327
137083,500 E @ 3491 S,40.695337,-111.87691,78714-80327
137084,500 E @ 3399 S,40.697898,-111.876899,78714-80327
137085,500 E @ 3275 S,40.700283,-111.876887,78714-80327
137086,500 E @ 3155 S,40.702226,-111.876887,78714-80327
137087,500 E @ 3051 S,40.704602,-111.876864,78714-80327
137093,500 E @ 2695 S,40.712976,-111.87681,78714-80327
137094,500 E @ 2525 S,40.715782,-111.876809,78714-80327
137095,HIGHLAND DR @ 2566 S,40.715749,-111.856229,78717-81380
137096,HIGHLAND DR @ 2694 S,40.713231,-111.855601,78717-81380
137097,HIGHLAND DR @ 2790 S,40.711347,-111.854982,78717-81380
137099,1300 E @ 2705 S,40.712465,-111.853279,78720-81381
137103,EDGEHILL ST @ 2808 S,40.710366,-111.855201,78717-81380
137104,RICHMOND ST @ 2904 S,40.70803,-111.85553,78717-81380
